Julian date,Fluxes [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours],Velocity phase angle [deg],Velocity inclination [deg],V_X (HAE) [km/s],V_Y (HAE) [km/s],V_Z (HAE) [km/s]
2459723.5,10,11.338452062574364,23.442605998801426,0.8804147795270366,1.489481309428811,112.37789210689058,-2.2223870438199644,-9.906578838318092,24.061509677852584,-1.0098113354147897
2459724.5,6,11.045434104357248,23.2776402450157,0.8868785884969345,1.4797588465735316,113.67972899578008,-2.2679824700965274,-10.33984746332371,23.577490915464253,-1.0196207611026482
2459725.5,1,10.75404733788703,23.11939103136164,0.8931736375646996,1.489481309428811,114.98160985236728,-2.3124073492051025,-10.75979792331402,23.093810586822606,-1.0288036916377619
2459726.5,0,10.46426840288494,22.967605196209934,0.8993008621304843,1.489481309428811,116.2839046534874,-2.355652640072563,-11.16691360246263,22.610521321755932,-1.0373850828604267
2459727.5,7,10.176069798988495,22.822044760942507,0.9052611832029932,1.489759094081819,117.58696067204332,-2.3977056792691513,-11.56165166220519,22.12766367283941,-1.0453874152104115
2459728.5,8,9.889420947346862,22.682485969052184,0.9110555046803284,1.489759094081819,118.8911020133045,-2.4385513980659255,-11.944444241904383,21.645267712118873,-1.052831341105259
2459729.5,3,9.604289664258612,22.548718346994267,0.916684712425397,1.4866861013579182,120.1966278751243,-2.4781746209065436,-12.315699239313474,21.16335486861499,-1.0597367592493527
2459730.5,3,9.320641616523957,22.420543566210476,0.9221496730213364,1.489759094081819,121.50381470803256,-2.516558895096964,-12.675802061428085,20.68193799580913,-1.0661223124119203
2459731.5,8,9.038441509853898,22.29777586376715,0.9274512331014131,1.4803144158795476,122.81291589413314,-2.5536865025222255,-13.025117386853683,20.201023604629366,-1.0720054951985636
2459732.5,3,8.75765200423809,22.180239470279524,0.9325902181392667,1.489463947887998,124.12416337536999,-2.589538676143946,-13.363989667934648,19.720610416657884,-1.0774026805339754
2459733.5,4,8.478234867989254,22.067769375504078,0.9375674318421788,1.489759094081819,125.43776735416975,-2.624095658097773,-13.692744864418856,19.240691598226718,-1.0823292415356567
2459734.5,5,8.200150780642973,21.96021004963613,0.9423836554811142,1.489481309428811,126.75391691219168,-2.657336772828046,-14.011691175456619,18.76125463168181,-1.0867995667317039
2459735.5,8,7.9233599118080615,21.85741532220218,0.9470396475326253,1.489481309428811,128.07277980405948,-2.689240577258815,-14.321120159931954,18.282282415786895,-1.0908271602254087
2459736.5,4,7.647821535304561,21.759247392086653,0.9515361431377374,0.6688880829024129,129.3945035648943,-2.719784948943328,-14.62130754024429,17.803753025486117,-1.0944246556924802
2459737.5,8,7.37349449117813,21.66557664149863,0.9558738538060338,1.489463947887998,130.7192153010546,-2.7489471993072248,-14.91251410737341,17.32564056348248,-1.0976038823203487
2459738.5,6,7.100337028697446,21.576281186357726,0.9600534670739782,1.4797588465735316,132.04702259357515,-2.776704256735954,-15.194986638445572,16.847915290086767,-1.1003759309379144
2459739.5,11,6.8283076857137495,21.491246282746125,0.9640756465282967,1.489481309428811,133.3780117502257,-2.803032724741215,-15.468958076228608,16.370544539603642,-1.1027511728226147
2459740.5,2,6.557364169028,21.410364148208767,0.9679410314791534,1.489463947887998,134.71225111720824,-2.8279090036296566,-15.734648982351723,15.893492074237274,-1.1047392871127757
2459741.5,2,6.287464237455572,21.33353349174513,0.9716502368514734,1.489481309428811,136.0497893364713,-2.8513094769068066,-15.992267652025179,15.416718986105725,-1.106349325543309
2459742.5,8,6.01856555382986,21.26065922104401,0.9752038531434528,1.489759094081819,137.39065616803543,-2.8732105977016573,-16.242010831819314,14.94018376656941,-1.1075897251740248
2459743.5,7,5.750625528174881,21.191652013268513,0.9786024463253995,1.4861478935927153,138.73486324465847,-2.8935890222654455,-16.484064237095392,14.463842269854199,-1.10846832920725
2459744.5,6,5.483602187995416,21.12642852175874,0.9818465579493221,1.489481309428811,140.08240267423946,-2.9124218114228033,-16.71860312264538,13.987648850351139,-1.1089924742359236
2459745.5,5,5.217452976472617,21.06491038026286,0.9849367051523366,1.4797588465735316,141.4332500069199,-2.9296865364519395,-16.94579263979542,13.511555089546976,-1.109168950792195
2459746.5,7,4.952135604256325,21.007024468770684,0.9878733805704998,1.489481309428811,142.78736293484732,-2.9453613441119875,-17.165788350113253,13.035510900783489,-1.1090040347736545
2459747.5,1,4.687607869336326,20.952702560467106,0.9906570524398131,1.489481309428811,144.14468215334801,-2.959425184559819,-17.378736597194724,12.55946441230975,-1.1085035341930016
2459748.5,2,4.423827672470262,20.901881121122656,0.9932881646513922,1.489481309428811,145.50513185815504,-2.971857920514012,-17.584774880347826,12.083362075851072,-1.107672798541783
2459749.5,6,4.160753031561638,20.854501117840186,0.9957671368154478,1.489481309428811,146.8686202736341,-2.9826404624104157,-17.78403219202965,11.607148761319918,-1.106516736922501
2459750.5,5,3.898342002645741,20.81050797797643,0.9980943643016444,1.4861478935927153,148.23504053632473,-2.9917548476000633,-17.976629488226774,11.130767804054155,-1.1050398211194377
2459751.5,2,3.636552864459688,20.769851045113363,1.0002702182816563,1.489481309428811,149.60427064846428,-2.999184531177107,-18.162679549195037,10.654161098513557,-1.1032461431517833
2459752.5,4,3.37534432269996,20.732483757411334,1.0022950460918338,1.4797588465735316,150.97617377859018,-3.004914393064638,-18.342287481512166,10.177269477000818,-1.1011394036075697
2459753.5,4,3.114674746625945,20.69836362582759,1.0041691709760723,1.489481309428811,152.35060108482588,-3.0089307662810683,-18.515551337517387,9.700032074244644,-1.0987228907396391
2459754.5,1,2.8545028350197676,20.66745184553592,1.0058928922797827,1.489481309428811,153.72739057451088,-3.0112216953896085,-18.68256184557523,9.222386899299675,-1.0959995385784955
2459755.5,1,2.5947874227843952,20.639713289901763,1.007466485534417,1.489481309428811,155.1063684848333,-3.011776990409601,-18.843402777498135,8.74427073005445,-1.0929719224555672
2459756.5,10,2.3354874748802343,20.615116404246475,1.0088902025343902,1.489481309428811,156.48735015382786,-3.010588321785022,-18.998151123693837,8.265619136838803,-1.0896422678884656
2459757.5,2,2.0765620445880524,20.593633166922267,1.0101642713999524,1.4864256782457232,157.87014104972454,-3.007649244375358,-19.146877314790572,7.786366483371618,-1.0860124390493364
2459758.5,3,1.817970184849452,20.575238874609383,1.0112888965447713,1.489481309428811,159.2545379160785,-3.002955459146321,-19.28964525324547,7.306445821878807,-1.0820840060424748
2459759.5,2,1.559671623259255,20.559912201652065,1.0122642591054385,1.4797588465735316,160.64032791957408,-2.996504742455827,-19.42651238162664,6.825789600710066,-1.077858212097843
2459760.5,5,1.3016255438541358,20.547635157312254,1.01309051662562,1.489481309428811,162.02729302862537,-2.9882968956567595,-19.55753014493098,6.344328507445988,-1.0733359372313782
2459761.5,4,1.043791442353986,20.538392955642582,1.0137678032256476,1.489481309428811,163.41520867266775,-2.9783339490170846,-19.68274376501216,5.861992276403935,-1.0685177620311088
2459762.5,4,0.7861288922057543,20.532174012335286,1.0142962296552047,1.489481309428811,164.80384546432163,-2.966620154049466,-19.802192420561177,5.3787094796048915,-1.0634039594881286
2459763.5,4,0.5285975272916996,20.528969898653166,1.0146758833341785,1.489481309428811,166.19297033423595,-2.953161963610754,-19.915909300340175,4.894407508187834,-1.0579944849028275
2459764.5,3,0.271157033120363,20.52877533045239,1.0149068283844795,1.2836428815498948,167.5823476632615,-2.937968055505636,-20.023921663861092,4.409012564364118,-1.0522889867498275
2459767.5,2,-0.5010220994496755,20.546242714589713,1.0147077036766259,1.4422579184174538,171.7496248510611,-2.882091587600357,-20.313915735447132,2.9455134087039427,-1.0333881571155386
